Offset,sMeanPktSz,sTtl,sHops,TcpRtt,State,AckDat,SynAck,Proto,SrcBytes,TotBytes,SrcRate,Max,Load,Dur,SrcLoad,Rate,RunTime,Cause,Min,is_attack,Label,split
24197656,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38904,2.57043,130.717422,2.57043,130.717422,0.38904,2.57043,2,2.57043,0,Benign,train
28664616,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387004,2.583951,130.033432,2.583951,130.033432,0.387004,2.583951,2,2.583951,0,Benign,test
29494672,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388804,2.571988,130.638245,2.571988,130.638245,0.388804,2.571988,2,2.571988,0,Benign,train
17809488,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
2865256,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
19252944,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387098,2.583323,130.065033,2.583323,130.065033,0.387098,2.583323,1,2.583323,0,Benign,train
18255004,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
39570988,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
25962084,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
32778480,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
5744608,89.0,64.0,0.0,0.0,1,0.0,0.0,4,89,410,0.0,0.074076,0.0,0.074076,0.0,13.49965,0.074076,1,0.074076,0,Benign,train
29406992,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
4044956,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
4574612,121.0,64.0,0.0,0.016944,1,0.01566,0.001284,3,847,1750,29.844362,0.201043,58853.08203,0.201043,28889.34375,59.688725,0.201043,1,0.201043,0,Benign,train
17737336,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.368016,2.717271,123.653473,2.717271,123.653473,0.368016,2.717271,1,2.717271,0,Benign,train
3384,1295.450562,117.0,11.0,0.0,1,0.0,0.0,4,117886,122760,18.004057,4.998873,193901.2813,4.998873,186587.6406,21.204779,4.998873,2,4.998873,0,Benign,train
143944,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1619080,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1878860,198.666672,64.0,0.0,0.049727,1,0.020011,0.029716,3,1192,2636,23.836197,0.209765,79212.45313,0.209765,37909.08984,42.905155,0.209765,1,0.209765,0,Benign,test
5351792,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
36582308,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38897,2.570889,130.694092,2.570889,130.694092,0.38897,2.570889,2,2.570889,0,Benign,test
849664,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
16949268,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
4829940,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
15718976,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.348555,2.86899,117.114388,2.86899,117.114388,0.348555,2.86899,1,2.86899,0,Benign,train
1001888,74.0,117.0,11.0,0.0,8,0.0,0.0,3,74,128,0.0,0.050536,0.0,0.050536,0.0,19.787874,0.050536,2,0.050536,0,Benign,train
21838844,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387738,2.579064,130.279831,2.579064,130.279831,0.387738,2.579064,1,2.579064,0,Benign,train
2171260,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
24543232,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
4439216,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
12585336,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
38912652,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
3482024,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
22229020,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
32697080,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388094,2.576692,130.39975,2.576692,130.39975,0.388094,2.576692,2,2.576692,0,Benign,train
3183376,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
15745608,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.348774,2.867188,117.187988,2.867188,117.187988,0.348774,2.867188,1,2.867188,0,Benign,test
34594428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
32224084,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38716,2.582914,130.085632,2.582914,130.085632,0.38716,2.582914,2,2.582914,0,Benign,validation
29963744,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387768,2.578861,130.290085,2.578861,130.290085,0.387768,2.578861,2,2.578861,0,Benign,train
26853628,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
36151708,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1082976,74.0,249.0,7.0,0.0,4,0.0,0.0,4,148,148,0.229144,4.364061,135.653473,4.364061,135.653473,0.229144,4.364061,1,4.364061,0,Benign,validation
35805076,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
27561860,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388268,2.575539,130.45813,2.575539,130.45813,0.388268,2.575539,2,2.575539,0,Benign,train
4312936,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
37547852,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
1391444,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
22683024,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
18273452,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
36436724,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
27654224,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387568,2.580194,130.222763,2.580194,130.222763,0.387568,2.580194,2,2.580194,0,Benign,train
5875208,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
18066500,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.37398,2.673943,125.657127,2.673943,125.657127,0.37398,2.673943,1,2.673943,0,Benign,train
5807276,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
91148,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
15516792,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.350019,2.85699,117.606285,2.85699,117.606285,0.350019,2.85699,1,2.85699,0,Benign,train
29169580,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
20991724,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.386269,2.58887,129.786346,2.58887,129.786346,0.386269,2.58887,1,2.58887,0,Benign,train
26293148,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.38926,2.568978,130.791306,2.568978,130.791306,0.38926,2.568978,1,2.568978,0,Benign,train
30966440,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38822,2.575862,130.441772,2.575862,130.441772,0.38822,2.575862,2,2.575862,0,Benign,train
565344,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
16282204,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
24884272,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.3892,2.569375,130.771103,2.569375,130.771103,0.3892,2.569375,2,2.569375,0,Benign,train
6918328,98.0,255.0,1.0,0.0,1,0.0,0.0,2,98,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
3083616,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
17518260,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
24413928,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
6824852,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,196,0.0,0.048161,0.0,0.048161,0.0,20.763689,0.048161,1,0.048161,0,Benign,train
174092,1255.127686,117.0,11.0,0.0,1,0.0,0.0,4,176973,181067,28.046288,4.991748,287238.875,4.991748,281613.5938,29.448603,4.991748,2,4.991748,0,Benign,train
601456,1368.25,117.0,11.0,0.0,1,0.0,0.0,4,350272,354656,51.008648,4.999152,565038.1875,4.999152,558341.0625,55.409397,4.999152,2,4.999152,0,Benign,validation
122236,197.0,116.0,12.0,0.0,1,0.0,0.0,3,2758,8596,165.306061,0.078642,780244.625,0.078642,260522.3594,267.032867,0.078642,2,0.078642,0,Benign,test
1788864,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
37230116,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
1628472,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
3160484,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
32825112,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388039,2.577062,130.381042,2.577062,130.381042,0.388039,2.577062,2,2.577062,0,Benign,train
31580992,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
2845700,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
31924352,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387454,2.580949,130.184662,2.580949,130.184662,0.387454,2.580949,2,2.580949,0,Benign,validation
38067316,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
807412,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
21769236,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
29865392,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
252008,90.333336,116.0,12.0,0.0,3,0.0,0.0,3,271,532,8.798673,0.227307,12494.11523,0.227307,6370.239258,21.996683,0.227307,1,0.227307,0,Benign,train
18958968,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
34893964,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
6140376,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
531488,60.0,255.0,1.0,0.0,4,0.0,0.0,4,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
20672436,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.386224,2.589173,129.771164,2.589173,129.771164,0.386224,2.589173,2,2.589173,0,Benign,validation
28195912,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
22169580,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38753,2.580446,130.210052,2.580446,130.210052,0.38753,2.580446,2,2.580446,0,Benign,validation
3405268,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
2162492,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
20805476,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385817,2.591902,129.634537,2.591902,129.634537,0.385817,2.591902,2,2.591902,0,Benign,train
27514380,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388145,2.576356,130.416763,2.576356,130.416763,0.388145,2.576356,2,2.576356,0,Benign,train
22260420,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
38563092,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1811160,74.0,64.0,0.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
637796,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
7041648,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,196,0.0,0.100311,0.0,0.100311,0.0,9.968996,0.100311,1,0.100311,0,Benign,test
21149132,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.385974,2.590845,129.687408,2.590845,129.687408,0.385974,2.590845,1,2.590845,0,Benign,test
17675536,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
32193060,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387422,2.581167,130.173676,2.581167,130.173676,0.387422,2.581167,2,2.581167,0,Benign,train
26324844,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
23021596,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
19001344,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387114,2.583218,130.070312,2.583218,130.070312,0.387114,2.583218,1,2.583218,0,Benign,validation
53584,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
1920620,100.0,252.0,4.0,0.0,1,0.0,0.0,2,200,392,0.260204,3.843135,408.000214,3.843135,208.163376,0.780613,3.843135,2,3.843135,0,Benign,train
6858316,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
12357204,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
35779924,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
16490480,74.0,64.0,0.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
1005052,74.0,249.0,7.0,0.0,4,0.0,0.0,4,148,148,0.241133,4.14709,142.750702,4.14709,142.750702,0.241133,4.14709,1,4.14709,0,Benign,train
16439480,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
33136208,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387882,2.578103,130.328384,2.578103,130.328384,0.387882,2.578103,2,2.578103,0,Benign,train
3651540,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
17289812,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
16963844,74.0,249.0,7.0,0.0,4,0.0,0.0,4,148,148,0.240215,4.162931,142.207504,4.162931,142.207504,0.240215,4.162931,1,4.162931,0,Benign,validation
27015468,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
2574532,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1934392,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
16274820,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
15498184,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.356909,2.801833,119.921501,2.801833,119.921501,0.356909,2.801833,1,2.801833,0,Benign,validation
1687860,176.333328,64.0,0.0,0.0,1,0.0,0.0,4,529,732,37.837227,0.052858,74009.60938,0.052858,53426.16016,94.593063,0.052858,2,0.052858,0,Benign,train
1941084,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1784516,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
1094476,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
35083012,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
20648380,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385977,2.590825,129.688416,2.590825,129.688416,0.385977,2.590825,2,2.590825,0,Benign,train
3569832,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
10061800,66.0,64.0,0.0,0.021712,1,0.020596,0.001116,3,66,132,0.0,0.000946,0.0,0.000946,0.0,1057.08252,0.000946,2,0.000946,0,Benign,train
27311036,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
4477036,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
19478568,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
7028000,1312.226807,117.0,11.0,0.0,1,0.0,0.0,4,127286,131159,19.203003,4.999218,207400.4219,4.999218,201589.9219,22.403503,4.999218,2,4.999218,0,Benign,train
36595804,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388528,2.573814,130.545563,2.573814,130.545563,0.388528,2.573814,2,2.573814,0,Benign,train
29994888,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
28480672,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
19526048,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
16663276,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
3877264,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
28420248,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
27286828,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
116912,245.5,64.0,0.0,0.0,1,0.0,0.0,4,2455,6764,63.566051,0.141585,341335.5625,0.141585,124871.9766,127.132103,0.141585,1,0.141585,0,Benign,test
36457436,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388775,2.572179,130.62854,2.572179,130.62854,0.388775,2.572179,2,2.572179,0,Benign,train
28185280,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,test
60312,64.0,249.0,7.0,0.0,4,0.0,0.0,4,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
4740080,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
16353404,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.352025,2.84071,118.280289,2.84071,118.280289,0.352025,2.84071,1,2.84071,0,Benign,train
105852,98.0,58.0,6.0,0.0,2,0.0,0.0,0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
1621880,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
22250764,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387927,2.577803,130.343552,2.577803,130.343552,0.387927,2.577803,2,2.577803,0,Benign,train
17337536,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,train
23174404,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
38650476,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,validation
33600816,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
16924608,74.0,249.0,7.0,0.0,4,0.0,0.0,4,148,148,0.224597,4.45242,132.961395,4.45242,132.961395,0.224597,4.45242,1,4.45242,0,Benign,train
24735112,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
24144048,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387984,2.577427,130.362564,2.577427,130.362564,0.387984,2.577427,2,2.577427,0,Benign,validation
19616620,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.388049,2.576993,130.384521,2.576993,130.384521,0.388049,2.576993,1,2.576993,0,Benign,train
17118348,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,test
31740096,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388177,2.576142,130.427582,2.576142,130.427582,0.388177,2.576142,2,2.576142,0,Benign,train
1814504,74.0,249.0,7.0,0.0,4,0.0,0.0,4,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,Benign,validation
23421384,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.388493,2.57405,130.5336,2.57405,130.5336,0.388493,2.57405,1,2.57405,0,Benign,train
32366088,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387848,2.57833,130.31691,2.57833,130.31691,0.387848,2.57833,2,2.57833,0,Benign,train
39417520,177.0,64.0,0.0,0.0,1,0.0,0.0,4,531,670,37.913971,0.052751,64302.09766,0.052751,53686.18359,75.827942,0.052751,2,0.052751,0,Benign,train
32928960,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,Benign,train
28478856,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387798,2.578663,130.300079,2.578663,130.300079,0.387798,2.578663,2,2.578663,0,Benign,test
32406336,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388255,2.575624,130.453827,2.575624,130.453827,0.388255,2.575624,2,2.575624,0,Benign,train
